RPM,SPEED,THROTTLE_POS,MAF,COOLANT_TEMP,INTAKE_TEMP,O2_B1S1,ENGINE_LOAD,INTAKE_PRESSURE,O2_B1S2,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,segment_id
1939,40,57.65,20.29,97,18,0.04,41.96,99,0.16,-5.469,7.812,7
1767,54,30.2,5.6,97,18,0,12.55,36,0,29.69,26.56,7
1942,55,22.75,2.45,97,18,0,5.098,25,0,-14.06,27.34,7
1948,55,35.29,9.71,97,18,0,20.39,78,0,-3.906,12.5,7
2092,59,34.12,8.56,95,18,0.075,16.47,69,0.735,3.125,12.5,7
2008,58,21.96,2.17,95,18,0.075,4.314,26,0.735,0,28.12,7
1783,51,22.75,2.45,95,19,0.075,5.49,26,0.735,29.69,30.47,7
1302,37,23.53,2.79,95,18,0.855,8.627,38,0.09,-3.125,31.25,7
2240,30,40.39,16.53,95,18,0.855,29.41,90,0.09,-6.25,4.688,7
2135,43,39.22,14.45,95,18,0.855,27.84,88,0.09,0.7812,3.125,7
1824,51,43.92,14.59,94,18,0.885,33.33,95,0.22,-4.688,14.06,7
1903,54,24.71,3.12,94,18,0.885,6.667,31,0.22,-2.344,21.88,7
1882,53,23.53,2.63,94,18,0.885,5.49,26,0.22,0,21.88,7
1808,51,33.33,8.18,94,18,0.81,18.43,67,0.7,-3.125,15.62,7
1797,51,23.53,2.5,94,18,0.81,5.882,28,0.7,0,28.91,7
1348,33,23.53,2.79,94,19,0.81,8.235,36,0.7,-2.344,29.69,7
2106,42,40.78,15.78,94,18,0.25,30.59,91,0.75,-3.125,5.469,7
1799,51,38.04,10.87,94,18,0.25,25.1,89,0.75,-6.25,9.375,7
1916,53,21.96,2.2,94,18,0.25,4.706,27,0.75,0.7812,28.91,7
1809,51,28.24,4.63,94,18,0.34,10.59,44,0.165,-7.031,25.78,7
1857,53,30.98,6.27,94,18,0.34,14.51,59,0.165,-4.688,25.78,7
1889,53,27.84,4.54,94,18,0.34,9.804,43,0.165,2.344,23.44,7
1905,54,29.8,5.84,94,18,0.18,12.55,51,0.73,2.344,23.44,7
1958,55,35.29,9.21,94,18,0.18,19.22,79,0.73,-3.906,15.62,7
1981,56,27.45,4.37,94,18,0.18,8.627,40,0.73,1.562,22.66,7
1970,56,30.98,6.52,94,18,0.795,13.73,55,0.76,-3.125,24.22,7
1953,55,27.84,4.61,94,18,0.795,9.412,42,0.76,2.344,24.22,7
1804,51,23.14,2.53,94,18,0.795,5.49,27,0.76,0,28.91,7
1697,48,35.69,9.49,94,18,0.765,23.14,81,0.84,-10.94,15.62,7
1692,48,26.67,3.99,94,18,0.765,9.804,43,0.84,-6.25,22.66,7
1670,47,24.31,3.05,94,18,0.765,7.451,38,0.84,9.375,22.66,7
1517,43,21.96,2.14,94,19,0.06,5.882,28,0.06,14.06,31.25,7
1138,41,22.35,2.36,94,18,0.06,8.235,41,0.06,-5.469,32.03,7
1705,22,24.31,2.92,94,19,0.06,7.451,33,0.06,-1.562,30.47,7
2145,29,32.55,7.66,95,18,0.74,14.12,57,0.715,0,14.84,7
1869,37,41.96,13.81,95,18,0.74,30.59,95,0.715,-3.125,5.469,7
2380,48,37.65,14.07,95,18,0.74,23.92,77,0.715,0.7812,3.906,7
1788,50,40.39,12.17,95,18,0.07,28.24,95,0.795,-5.469,7.031,7
1894,54,23.53,2.58,95,18,0.07,5.49,27,0.795,0.7812,21.88,7
1874,54,23.14,2.55,95,18,0.07,5.49,26,0.795,29.69,30.47,7
1666,47,22.35,2.3,96,18,0,5.49,28,0,0,28.91,7
1243,23,23.53,2.56,96,18,0,7.843,42,0,-3.906,30.47,7
2184,30,36.86,12.25,96,18,0,22.35,78,0,3.906,8.594,7
2111,42,37.25,12.52,96,18,0.07,23.92,81,0.785,0,6.25,7
1805,51,39.22,11.61,96,18,0.07,26.27,93,0.785,-6.25,10.16,7
1978,56,24.71,3.2,96,18,0.07,6.275,32,0.785,-2.344,21.88,7
1921,54,25.1,3.36,95,18,0.07,7.059,36,0.675,7.031,24.22,7
1707,48,22.75,2.41,95,19,0.07,5.882,28,0.675,0,28.91,7
1611,46,23.92,2.88,95,19,0.07,7.059,31,0.675,3.125,25,7
1625,46,25.88,3.67,95,18,0.76,9.412,44,0.135,1.562,27.34,7
1514,43,21.96,2.19,95,18,0.76,5.882,28,0.135,13.28,29.69,7
1044,18,21.96,2.21,95,19,0.76,8.235,46,0.135,-1.562,30.47,7
777.5,0,17.65,1.09,95,19,0.06,4.706,47,0.17,5.469,29.69,7
670,0,18.43,1.14,95,19,0.06,5.882,47,0.17,10.94,29.69,7
679.5,0,18.43,1.15,95,19,0.06,5.098,46,0.17,17.19,29.69,7
700.8,0,18.43,1.16,95,19,0.025,5.098,48,0.025,24.22,29.69,7
724.2,0,18.43,1.17,95,19,0.025,5.098,48,0.025,29.69,29.69,7
1391,9,34.51,8.7,95,19,0.025,24.71,76,0.025,23.44,27.34,7
1894,25,30.98,6.31,97,19,0.705,13.73,60,0.815,-7.812,14.06,7
1914,38,56.08,17.79,97,19,0.705,38.43,100,0.815,-10.94,7.031,7
1544,51,27.06,4.44,97,18,0.705,12.16,39,0.815,29.69,28.12,7
1943,55,29.02,5.18,97,19,0.84,10.98,49,0.74,-0.7812,26.56,7
1920,54,29.8,5.66,97,19,0.84,11.76,48,0.74,0.7812,27.34,7
1914,54,28.63,4.98,97,19,0.84,10.59,45,0.74,-2.344,27.34,7
1906,54,28.24,4.9,96,19,0.635,10.59,44,0.7,-3.906,27.34,7
1894,54,29.8,5.64,96,19,0.635,12.16,47,0.7,-4.688,27.34,7
1979,56,26.67,3.99,96,19,0.635,8.235,36,0.7,-0.7812,26.56,7
1532,43,21.96,2.2,96,19,0,5.882,29,0,29.69,28.91,7
1265,16,28.24,4.73,96,19,0,15.69,52,0,-5.469,27.34,7
1966,33,22.35,2.32,96,18,0,4.706,27,0,0,25.78,7
1398,31,21.96,2.15,95,19,0.73,6.275,32,0.855,-17.19,27.34,7
1164,7,27.45,4.11,95,19,0.73,14.12,59,0.855,5.469,26.56,7
1936,26,38.43,11.7,95,18,0.73,24.71,88,0.855,-5.469,6.25,7
1794,36,35.29,9.71,95,18,0.89,22.35,76,0.68,-4.688,16.41,7
1814,37,22.75,2.39,95,19,0.89,5.49,26,0.68,-1.562,25.78,7
2060,27,23.14,2.62,95,19,0.89,5.098,25,0.68,0,28.91,7
1442,19,25.49,3.38,96,19,0.88,9.804,38,0.07,-2.344,26.56,7
977.5,7,23.92,2.5,96,19,0.88,9.412,60,0.07,-10.16,24.22,7
1319,16,26.67,3.76,96,19,0.88,15.29,41,0.07,-0.7812,26.56,7
1273,17,21.57,2.16,96,19,0.835,7.059,36,0.185,-16.41,25,7
1094,11,21.96,2.21,96,19,0.835,7.843,50,0.185,-7.031,21.88,7
745.5,4,23.53,2.57,96,19,0.835,10.98,62,0.185,7.031,21.88,7
746.5,0,18.43,1.18,97,19,0.045,5.098,49,0.055,6.25,29.69,7
692.5,0,18.82,1.25,97,19,0.045,5.49,49,0.055,12.5,29.69,7
721,0,18.82,1.24,97,19,0.045,5.49,50,0.055,17.97,29.69,7
709.8,0,18.43,1.19,97,19,0.025,5.098,48,0.025,25,29.69,7
700,0,18.04,1.13,97,19,0.025,5.098,47,0.025,38.28,31.25,7
684,0,15.69,0.94,97,20,0.025,4.314,39,0.025,41.41,32.81,7
673.5,0,15.69,0.94,99,20,0.075,4.314,38,0.075,35.94,32.81,7
677.8,0,15.69,0.94,99,20,0.075,4.314,40,0.075,38.28,32.81,7
1244,3,15.69,0.95,99,20,0.075,2.745,30,0.075,35.16,32.81,7
648,1,19.61,1.43,99,20,0.925,6.667,49,0.945,25,29.69,7
689.5,0,16.08,0.98,99,20,0.925,4.314,41,0.945,21.88,32.81,7
694.5,0,21.57,1.93,29,22,0.035,8.235,51,0.98,25.78,19.53,7
716.5,0,20.39,1.65,29,22,0.035,7.059,51,0.98,28.91,19.53,7
760.2,0,20,1.6,29,22,0.035,7.059,50,0.98,31.25,19.53,7
722.8,0,20,1.55,29,22,0.04,6.667,50,1.02,34.38,19.53,7
741.2,0,19.61,1.52,29,22,0.04,6.667,49,1.02,36.72,19.53,7
728.5,0,19.61,1.51,29,22,0.04,6.667,51,1.02,39.84,19.53,7
666.8,0,22.75,2.23,34,22,0.845,10.2,60,1.275,-1.562,19.53,7
1324,9,24.31,3.1,34,22,0.845,9.412,36,1.275,-17.97,19.53,7
1230,8,30.59,5.87,34,21,0.845,18.82,64,1.275,-6.25,19.53,7
1293,18,28.63,4.8,34,21,0.815,14.51,59,1.275,-4.688,12.5,7
1445,19,25.1,3.3,34,21,0.815,9.412,44,1.275,-10.94,19.53,7
944.5,6,22.75,2.42,34,21,0.815,9.804,49,1.275,2.344,19.53,7
2071,14,35.69,10.83,39,21,0.05,21.18,74,1.275,0,7.812,7
2298,31,35.29,11.45,39,20,0.05,19.61,65,1.275,-7.031,6.25,7
1680,34,32.55,7.58,39,20,0.05,18.43,65,1.275,-5.469,10.16,7
1804,36,28.63,5,39,20,0.655,11.37,45,1.275,-4.688,19.53,7
1482,30,21.57,2.05,39,21,0.655,5.882,28,1.275,1.562,19.53,7
1704,34,29.41,5.31,39,20,0.655,12.55,60,1.275,-0.7812,13.28,7
1026,22,23.92,2.93,46,20,0.07,10.98,49,1.275,0.7812,19.53,7
1584,21,35.69,9.47,46,20,0.07,24.71,82,1.275,-7.031,10.16,7
1770,36,43.53,14.74,46,20,0.07,34.12,97,1.275,-10.94,5.469,7
2254,45,30.98,6.38,46,20,0.82,11.37,39,1.275,-7.812,17.97,7
1651,47,29.8,5.54,46,20,0.82,13.73,61,1.275,-3.125,18.75,7
1616,45,27.06,4.16,46,20,0.82,10.59,43,1.275,7.812,19.53,7
1648,47,32.16,7.09,54,20,0.64,17.65,68,1.275,-1.562,10.16,7
1718,48,27.45,4.18,54,20,0.64,9.804,52,1.275,3.125,17.19,7
1689,48,34.51,8.71,54,20,0.64,21.18,74,1.275,0,10.16,7
1645,46,25.1,3.23,54,20,0.05,8.235,33,1.275,0,19.53,7
1618,46,21.57,2.1,54,20,0.05,5.098,29,1.275,-1.562,19.53,7
1080,35,23.14,2.64,54,20,0.05,9.02,47,1.275,-3.906,19.53,7
1858,23,22.75,2.43,61,20,0.05,5.098,34,1.275,10.94,19.53,7
2506,34,38.43,16.04,61,19,0.05,25.1,77,1.275,-4.688,3.125,7
2233,45,38.82,15.48,61,19,0.05,27.84,84,1.275,4.688,2.344,7
1754,50,33.33,7.3,61,19,0.095,16.47,76,1.275,-0.7812,7.812,7
1786,50,33.73,8.55,61,19,0.095,19.61,67,1.275,-13.28,14.84,7
1852,52,33.73,8.2,61,19,0.095,18.04,69,1.275,-2.344,10.16,7
1122,22,23.53,2.7,68,20,0.835,9.412,43,1.265,-6.25,20.31,7
631.5,0,22.35,2.36,68,20,0.835,10.59,61,1.265,-1.562,18.75,7
634.5,0,19.61,1.42,68,20,0.835,6.667,54,1.265,8.594,18.75,7
647.5,0,20.39,1.68,68,20,0.03,7.451,58,1.275,11.72,18.75,7
735.2,0,20.78,1.8,68,20,0.03,7.843,61,1.275,14.06,25,7
691.2,0,20,1.56,68,20,0.03,7.059,56,1.275,17.19,29.69,7
1697,17,32.94,8.1,72,19,0.53,21.18,56,1.275,2.344,20.31,7
2261,39,23.14,2.46,72,19,0.53,4.314,28,1.275,0,15.62,7
1758,52,27.06,4.04,72,19,0.53,9.804,32,1.275,0.7812,16.41,7
2201,62,43.14,19.95,72,19,0.095,36.86,93,1.205,-2.344,0.7812,7
2363,67,36.86,13.09,72,19,0.095,21.96,78,1.205,2.344,7.031,7
2467,70,35.29,10.73,72,19,0.095,16.86,66,1.205,4.688,8.594,7
2518,71,32.94,8.18,78,19,0.07,12.55,53,0.685,4.688,10.94,7
2434,69,25.49,3.56,78,19,0.07,5.49,26,0.685,29.69,19.53,7
2418,68,32.16,7.64,78,19,0.07,12.55,50,0.685,4.688,13.28,7
2290,65,25.1,3.29,78,19,0,5.49,26,0,0,19.53,7
2109,60,35.29,9.97,78,19,0,18.82,74,0,-4.688,10.16,7
1502,41,24.71,3.12,78,19,0,8.627,35,0,29.69,19.53,7
1962,26,42.75,15.24,85,19,0.725,31.76,98,0.155,-2.344,11.72,7
2219,45,58.43,24.7,85,19,0.725,44.71,100,0.155,2.344,-3.125,7
2161,58,31.76,7.15,85,18,0.725,14.51,40,0.155,29.69,20.31,7
2450,69,40.78,18.16,85,18,0.135,29.41,87,0.645,4.688,2.344,7
2757,78,45.49,22.75,85,18,0.135,31.76,96,0.645,0,0,7
2312,81,42.75,19.24,85,18,0.135,33.33,92,0.645,-3.125,3.906,7
2433,86,38.43,15.2,91,18,0.73,24.71,81,0.705,2.344,5.469,7
2510,88,36.86,13.86,91,18,0.73,21.57,74,0.705,0.7812,10.16,7
2560,90,42.75,20.1,91,18,0.73,30.59,92,0.705,0.7812,7.812,7
2720,96,42.75,20.64,91,18,0.1,29.02,91,0.335,8.594,-3.125,7
2739,97,39.22,15.59,91,18,0.1,21.96,88,0.335,2.344,7.031,7
2801,99,40.78,17.74,91,18,0.1,23.92,91,0.335,1.562,7.031,7
2822,99,40,16.1,98,18,0.26,21.96,87,0.595,-3.125,7.812,7
2830,100,39.22,15.48,98,18,0.26,20.78,85,0.595,2.344,7.812,7
2827,100,38.82,15.04,98,18,0.26,20,85,0.595,2.344,7.812,7
2833,100,38.43,14.46,98,18,0.71,19.61,86,0.51,0,7.031,7
2837,100,39.61,15.93,98,18,0.71,21.18,87,0.51,2.344,7.031,7
2844,100,39.22,15.17,98,18,0.71,20,86,0.51,-1.562,7.031,7
2856,101,40,16.28,97,18,0.1,21.57,87,0.21,2.344,7.031,7
2865,101,36.86,12.9,97,18,0.1,17.25,80,0.21,0,10.16,7
2845,100,40.78,17.16,97,18,0.1,22.75,88,0.21,-3.125,7.031,7
2846,100,38.82,14.92,97,18,0.1,20,86,0.205,2.344,7.031,7
2827,100,38.82,14.79,97,18,0.1,20,87,0.205,-2.344,7.812,7
2847,100,39.22,15.68,97,17,0.1,20.78,87,0.205,3.906,7.812,7
2866,101,41.18,17.16,97,17,0.095,22.35,88,0.23,0.7812,7.812,7
2868,101,40.78,17.47,97,17,0.095,23.14,90,0.23,-3.125,7.812,7
2873,101,40,15.77,97,17,0.095,20.78,87,0.23,1.562,7.812,7
2866,101,40.78,17.26,97,17,0.155,23.14,88,0.21,0.7812,7.812,7
2854,101,40.39,16.55,97,17,0.155,21.96,87,0.21,1.562,7.812,7
2828,100,40,16.23,97,17,0.155,21.96,87,0.21,-2.344,7.812,7
2807,99,40,16.48,97,17,0.14,22.35,87,0.21,1.562,7.812,7
2840,100,40.78,17.22,97,17,0.14,23.14,91,0.21,2.344,7.812,7
2836,100,41.57,17.98,97,17,0.14,23.53,92,0.21,0.7812,7.812,7
2834,100,43.14,19.03,97,17,0.675,25.49,95,0.295,1.562,7.812,7
2875,101,42.35,18.48,97,17,0.675,24.31,91,0.295,1.562,7.812,7
2894,102,40.78,17.12,97,17,0.675,21.96,88,0.295,-2.344,7.812,7
2909,103,41.18,17.65,97,17,0.695,22.75,89,0.195,-3.906,7.812,7
2945,104,41.96,18.01,97,17,0.695,23.14,91,0.195,2.344,7.031,7
2962,104,40.78,17.51,97,17,0.695,22.35,89,0.195,-7.812,6.25,7
2966,105,41.57,17.79,97,17,0.7,22.75,91,0.225,-2.344,6.25,7
2977,105,41.18,17.42,97,17,0.7,21.96,90,0.225,-3.906,6.25,7
2976,105,40.39,17.14,97,17,0.7,21.57,86,0.225,-2.344,5.469,7
2972,105,41.57,17.95,97,17,0.705,22.75,92,0.18,-2.344,5.469,7
2962,105,41.57,17.97,97,17,0.705,22.75,92,0.18,-2.344,5.469,7
2951,104,41.57,17.58,97,17,0.705,22.35,89,0.18,3.125,5.469,7
2934,104,43.53,20.12,97,17,0.3,26.27,94,0.17,2.344,5.469,7
2934,104,41.57,17.75,97,17,0.3,22.75,91,0.17,-0.7812,5.469,7
2960,105,41.57,18.49,97,17,0.3,23.53,91,0.17,-0.7812,-3.125,7
2984,105,43.14,19.95,96,17,0.745,25.49,94,0.275,4.688,-2.344,7
3099,109,35.29,11.05,96,17,0.745,13.33,68,0.275,-0.7812,7.812,7
3060,108,27.84,4.58,96,17,0.745,5.49,26,0.275,0,18.75,7
2868,101,44.31,21.43,96,17,0.08,28.24,93,0.155,-0.7812,0,7
2974,105,42.75,21.1,96,17,0.08,26.67,91,0.155,-0.7812,-0.7812,7
3018,106,40.78,17.62,96,17,0.08,21.96,88,0.155,-0.7812,5.469,7
3030,107,41.18,17.71,96,17,0.695,21.96,89,0.16,-3.125,5.469,7
3001,106,40,16.46,96,17,0.695,20.78,87,0.16,0.7812,5.469,7
3000,106,40,16.69,96,17,0.695,20.78,87,0.16,-1.562,3.906,7
2983,105,40.39,16.83,96,17,0.65,21.18,88,0.185,5.469,3.906,7
2968,105,40.39,16.97,96,17,0.65,21.18,90,0.185,3.906,4.688,7
2970,105,40.78,17.65,96,17,0.65,22.35,88,0.185,-0.7812,4.688,7
2996,106,41.18,18.06,96,17,0.685,22.75,89,0.67,-1.562,-0.7812,7
3016,106,41.18,17.97,96,17,0.685,22.35,90,0.67,2.344,-0.7812,7
3016,106,40.78,17.69,96,17,0.685,21.96,90,0.67,-1.562,-0.7812,7
2998,106,40,17.22,96,17,0.52,21.57,87,0.2,-0.7812,3.125,7
2986,105,41.18,17.64,96,17,0.52,21.96,91,0.2,0,2.344,7
2987,105,40.39,16.95,96,17,0.52,21.18,89,0.2,0,3.125,7
3002,106,41.57,17.66,97,17,0.705,21.96,91,0.145,0,2.344,7
3009,106,40.39,17.4,97,17,0.705,21.57,87,0.145,-0.7812,2.344,7
3129,110,52.16,31.41,97,17,0.705,37.25,99,0.145,1.562,-3.125,7
3274,116,49.02,30.42,97,17,0.275,34.12,97,0.135,0,-2.344,7
3374,119,47.06,28.5,97,17,0.275,30.59,93,0.135,3.125,-1.562,7
3287,116,38.43,15.69,97,17,0.275,17.65,80,0.135,4.688,3.906,7
3182,112,40.78,18.28,97,17,0.705,21.18,89,0.15,-2.344,6.25,7
3054,108,27.84,4.62,97,17,0.705,5.49,26,0.15,0,19.53,7
2798,100,26.27,3.73,97,18,0.705,5.098,26,0.15,0,20.31,7
2525,89,25.88,3.79,97,18,0,5.49,25,0,0,19.53,7
2259,80,25.1,3.24,97,18,0,5.49,26,0,0,19.53,7
1926,68,23.92,2.75,97,18,0,5.882,27,0,0,19.53,7
1821,64,23.53,2.74,95,18,0,5.882,28,0,0,19.53,7
1006,23,23.14,2.59,95,18,0,9.804,47,0,-12.5,19.53,7
898.5,6,21.18,1.94,95,18,0,7.843,51,0,8.594,17.19,7
720,0,19.61,1.45,95,18,0.035,6.275,54,0.03,6.25,29.69,7
727.2,0,20,1.52,95,18,0.035,6.667,54,0.03,13.28,29.69,7
718.8,0,19.61,1.5,95,18,0.035,6.667,53,0.03,18.75,29.69,7
727.8,0,19.61,1.47,96,18,0.035,6.275,53,0.035,25,29.69,7
2043,14,36.08,11.21,96,18,0.035,21.57,76,0.035,18.75,15.62,7
2588,35,39.61,17.38,96,18,0.035,25.88,83,0.035,1.562,5.469,7
2490,50,54.51,26.48,96,18,0.205,41.57,98,0.74,-2.344,-2.344,7
1912,54,34.9,8.71,96,18,0.205,18.43,80,0.74,-5.469,13.28,7
1968,55,30.59,6.21,96,18,0.205,12.55,53,0.74,3.125,21.88,7
1759,50,23.14,2.54,97,18,0,5.882,28,0,0,19.53,7
2180,62,58.43,24.43,97,18,0,44.31,99,0,-1.562,-2.344,7
2344,66,42.75,19.66,97,18,0,33.33,92,0,-0.7812,6.25,7
2046,74,35.69,11.97,97,18,0.72,22.35,61,0.035,29.69,17.19,7
2216,78,35.29,10.52,97,18,0.72,19.22,70,0.035,-1.562,14.06,7
2130,77,23.53,2.6,97,18,0.72,4.706,27,0.035,0,18.75,7
1087,31,23.14,2.5,97,18,0.065,8.627,45,0.135,4.688,17.19,7
2167,44,41.57,17.4,97,18,0.065,32.16,91,0.135,-0.7812,2.344,7
2368,58,22.75,2.33,97,18,0.065,3.922,27,0.135,0,16.41,7
2452,69,43.92,21.75,97,17,0.29,35.29,93,0.695,1.562,2.344,7
2148,76,43.14,17.41,97,18,0.29,32.55,94,0.695,-2.344,3.906,7
2295,81,37.25,13.12,97,17,0.29,22.75,78,0.695,3.906,10.16,7
2360,83,37.25,13.68,98,17,0.68,23.14,76,0.64,4.688,10.94,7
2393,84,35.69,11.06,98,17,0.68,18.43,71,0.64,-1.562,10.94,7
2352,83,32.94,8.15,98,18,0.68,13.73,56,0.64,-3.906,13.28,7
2174,77,24.31,3.08,98,18,0.04,5.49,25,0.04,3.906,18.75,7
2082,73,33.33,8.58,98,18,0.04,16.47,61,0.04,-4.688,18.75,7
2166,76,32.16,7.37,98,18,0.04,13.33,59,0.04,3.906,12.5,7
1999,70,23.92,2.89,97,18,0,5.882,26,0,0,19.53,7
1485,56,24.71,3.18,97,18,0,8.627,37,0,-2.344,17.97,7
2363,47,41.96,17.9,97,18,0,30.2,91,0,0,5.469,7
2029,57,43.53,16.58,97,17,0.75,31.76,93,0.81,-6.25,3.906,7
2484,70,41.57,19.88,97,17,0.75,30.98,88,0.81,2.344,2.344,7
1988,70,27.45,4.3,97,18,0.75,8.627,44,0.81,0.7812,17.19,7
2038,72,39.61,14.26,96,17,0.105,28.24,91,0.69,-4.688,9.375,7
2211,78,38.04,14.27,96,17,0.105,25.88,83,0.69,1.562,3.906,7
2269,80,34.9,9.88,96,17,0.105,17.25,70,0.69,5.469,10.16,7
2333,82,35.29,10.27,96,17,0.22,17.65,69,0.635,4.688,11.72,7
2500,88,36.08,12.48,96,17,0.22,19.61,70,0.635,-0.7812,12.5,7
2431,86,36.86,12.76,96,17,0.22,20.78,72,0.635,0.7812,7.031,7
2307,81,35.69,11.51,97,17,0.735,19.61,73,0.74,-3.125,12.5,7
2363,83,37.25,13.54,97,17,0.735,22.75,77,0.74,-3.906,12.5,7
2401,85,30.98,6.34,97,17,0.735,10.59,50,0.74,-1.562,12.5,7
2370,83,32.94,8.4,97,17,0.83,14.12,49,0.71,-4.688,20.31,7
2432,86,37.65,15.1,97,17,0.83,24.31,77,0.71,4.688,8.594,7
2542,90,37.25,13.65,97,17,0.83,20.39,76,0.71,1.562,9.375,7
2411,85,32.55,7.93,97,17,0.73,12.94,51,0.765,-7.031,16.41,7
2282,80,24.71,3.25,97,18,0.73,5.49,25,0.765,29.69,17.97,7
2060,73,24.31,2.94,97,18,0.73,5.49,26,0.765,0,19.53,7
1832,64,23.53,2.6,97,18,0,5.882,28,0,0,19.53,7
1216,51,24.31,2.99,97,18,0,9.804,41,0,-2.344,17.19,7
2106,59,42.75,17.34,97,17,0,33.33,94,0,-9.375,7.812,7
2531,72,41.57,20.54,96,17,0.725,31.37,88,0.54,-5.469,5.469,7
2228,79,43.92,20.49,96,17,0.725,36.47,94,0.54,-1.562,-0.7812,7
2275,80,33.73,8.63,96,17,0.725,14.9,62,0.54,4.688,12.5,7
2211,78,34.9,9.93,96,17,0.695,18.04,70,0.665,-1.562,12.5,7
2202,78,36.47,12.6,96,17,0.695,22.75,74,0.665,1.562,12.5,7
2277,80,36.47,12.5,96,17,0.695,21.96,77,0.665,0.7812,12.5,7
2248,79,30.59,6.32,97,17,0.63,10.98,49,0.665,3.906,13.28,7
2272,80,35.29,10.61,97,17,0.63,18.43,69,0.665,3.906,11.72,7
2218,78,35.29,10.73,97,17,0.63,19.22,72,0.665,-0.7812,11.72,7
2259,80,38.43,14.13,97,17,0.71,25.49,84,0.685,0,7.031,7
2387,84,34.9,10.13,97,17,0.71,16.86,69,0.685,-0.7812,13.28,7
2407,85,34.51,9.53,97,17,0.71,15.69,66,0.685,-2.344,14.06,7
2413,85,34.9,10.4,98,17,0.73,16.86,65,0.7,-1.562,14.06,7
2390,84,35.29,11.01,98,17,0.73,18.43,69,0.7,0.7812,12.5,7
2391,84,34.9,10.2,98,17,0.73,16.86,67,0.7,3.906,12.5,7
2420,85,36.86,13.57,98,17,0.355,21.96,74,0.69,-4.688,12.5,7
2510,89,28.63,4.92,98,17,0.355,7.451,34,0.69,-2.344,17.97,7
2560,90,29.02,5.09,98,17,0.355,7.451,49,0.69,3.906,12.5,7
2443,86,38.04,14.49,97,17,0.065,22.75,79,0.725,7.812,14.06,7
2409,85,34.12,9.47,97,17,0.065,15.29,61,0.725,-3.906,14.84,7
2430,86,31.76,7.31,97,17,0.065,11.76,48,0.725,-0.7812,14.84,7
2347,83,23.92,2.96,97,17,0.005,4.706,25,0.7,0,18.75,7
2153,76,24.71,3.17,97,17,0.005,5.882,26,0.7,0,19.53,7
1706,67,31.37,6.63,97,17,0.005,16.08,46,0.7,29.69,17.97,7
1007,27,22.35,2.29,96,17,0.07,8.627,46,0.13,10.16,17.19,7
3064,41,42.75,19.17,96,17,0.07,21.57,81,0.13,-3.906,0.7812,7
2415,59,22.35,2.24,96,17,0.07,3.529,26,0.13,0,15.62,7
2545,72,51.37,26.7,96,17,0.7,41.18,99,0.68,-1.562,-2.344,7
2169,77,23.92,2.93,96,17,0.7,5.098,24,0.68,-3.125,17.97,7
2113,74,36.08,11.26,96,17,0.7,21.57,77,0.68,0,12.5,7
2148,76,38.82,14.75,97,17,0.175,27.84,86,0.755,3.125,7.031,7
2209,78,35.69,11.05,97,17,0.175,20,74,0.755,0.7812,11.72,7
2246,79,34.12,8.91,97,17,0.175,15.69,67,0.755,-0.7812,14.84,7
2204,78,31.37,6.97,97,17,0.71,12.55,51,0.72,-4.688,21.88,7
2236,79,35.69,11.04,97,17,0.71,20,72,0.72,-3.125,11.72,7
2254,79,38.04,14.31,97,17,0.71,25.49,83,0.72,-5.469,10.94,7
2309,81,33.33,8.45,98,17,0.695,14.51,63,0.705,0,13.28,7
2284,80,36.47,12.21,98,17,0.695,21.18,76,0.705,-5.469,11.72,7
2300,81,33.33,8.52,98,17,0.695,14.51,60,0.705,2.344,17.19,7
2303,81,35.69,11.49,98,16,0.115,20,72,0.695,3.125,10.94,7
2328,82,34.51,9.54,98,16,0.115,16.08,68,0.695,5.469,10.94,7
2346,83,35.29,10.26,98,16,0.115,17.25,69,0.695,2.344,11.72,7
2295,81,34.12,8.89,98,16,0.715,15.29,65,0.715,-3.125,14.84,7
2305,81,28.63,4.97,98,16,0.715,8.627,41,0.715,2.344,15.62,7
2314,81,36.86,12.74,98,16,0.715,21.57,78,0.715,-3.125,12.5,7
2127,75,24.31,3.01,98,17,0,5.49,25,0,0,19.53,7
1875,66,23.53,2.71,98,17,0,5.882,27,0,0,19.53,7
1621,58,22.35,2.27,98,17,0,5.49,37,0,29.69,18.75,7
1016,54,21.96,2.24,97,17,0.1,8.235,46,0.13,10.94,18.75,7
1569,32,56.86,16.56,97,17,0.1,43.53,101,0.13,3.906,10.94,7
2451,53,22.35,2.3,97,16,0.1,3.529,36,0.13,0,12.5,7
2224,63,41.57,17.77,97,16,0.625,31.76,92,0.72,-6.25,5.469,7
2609,74,41.57,19.61,97,16,0.625,29.02,89,0.72,-3.125,5.469,7
2155,76,38.04,13.8,97,16,0.625,25.88,84,0.72,3.906,5.469,7
2214,78,34.51,9.56,97,16,0.735,17.25,69,0.695,0,12.5,7
2196,77,32.16,7.49,97,16,0.735,13.73,57,0.695,0.7812,14.84,7
2062,72,29.8,5.47,97,17,0.735,11.37,35,0.695,-2.344,21.88,7
2100,74,35.69,10.56,97,16,0.695,20.39,76,0.705,-0.7812,12.5,7
2137,75,40,15.48,97,16,0.695,29.02,91,0.705,-6.25,9.375,7
2254,79,36.86,13.03,97,16,0.695,22.75,78,0.705,4.688,8.594,7
